text,gender,rating
"First off , The Good : The cinematography , though sometimes almost TOO glossy slick for it 's own good , is consistently excellent , but then it is by John Toll Braveheart , The Thin Red Line so no surprise there . Ken Watanabe is fine , noble , strong yet vulnerable and easily out-acts Cruise without breaking a sweat . He does more with a glance than Cruise can do with his whole grunting straining scowling arsenal of Master Thespian Acting tricks . In fact most of the Japanese cast is uniformly above average . Some of the battle sequences were intense and well staged , particularly the Ninja attack , but to even begin to compare them with Braveheart , as some reviewers have done here , invites incredulity . The Bad : Hans Zimmer 's music nearly overwhelms several scenes in the worst sledgehammer way , underlining and cueing the audience into what emotion they should be feeling in every scene instead of merely setting and enhancing mood . Contrast this with the same composer 's outstanding score for The Thin Red Line incidentally a FAR superior film in every respect about men in battle war self-conflict . Then there 's Mr . Tom Cruise . . . what to say about pretty boy ? He wants that bloody Oscar SO BAD you can see him straining with the effort in nearly every scene . Several times I thought that bulging vein in his forehead was simply going to burst right there on screen . At least that would have been entertaining to watch . Cruise can be effective given the right role and a strong enough director to rein in his own worst instincts this summer 's Collateral for example . I 'm afraid Mr . Zwick was not up to the challenge . And , The Ugly : the ending . OH MY GAWD ! I saw it coming and still did n't believe it would really go there , but yup , sure enough , Our Intrepid Hero gets to lead the suicide charge , miraculously survive it , help the REAL hero commit sepuku , stare down the emperor into shame , AND make his way back to the picture-postcard lotus blossom village to shack up with the wife of the man he killed ! Alrighty then . This may have sunk to a new all time low in over-the-top , ludicrously inappropriate , spiked-on happy endings that completely invalidate everything the film has labored to create , even if unsuccessfully , for the last 150 minutes ! ! ! Honor ? If Cruise has indeed learned anything about the Samurai code of honor , he would have disemboweled himself on the last battlefield along with the other guy ! But no and I can see Mr . Cruise 's fingerprints all over this he has to be the defiant hero who overcomes all odds , redeems himself AND gets the girl too . Puh-leeze . Even though I was dissatisfied with much of what had come before , a decent ending could have at least redeemed the film somewhat . As it stands , it merely reinforced and truly unmasked The Last Samurai for the conventional Hollywood claptrap that it is .",m,0
"Although I have reviewed this movie with heightened interest , are the facts portrayed historicaly valid , and if so , where can I peruse more profound articles on the Internetthat depict the Mercenary involvement between the UnitedStates and Japan ? I am a Social Studies teacher and wouldlike to share this issue , if a true account , with otherteachers in my local area . Please respond by e-mail at yourearliest convenience . Thank you .",m,1
"I lived in Japan for several years and spent allot of time going to Japanese cinema which was full of samaurai epics so I was interested in this film . . . . I want to it reluctantly tho becauseI am NOT a Cruise fan . Basically he portrays himself in every film he does . Gee , maybe that is why he has never won an academy award . . . . . has he ever been nominated ? I do n't think so . . . . . . . The only redeeming part of this film was the story , the wonderful scenery , and the supporting cast . I frankly would have loved to have seen more of them and allot less of him . . . . . . unfortunately this particular film did not develop their character as much as `` Dances With Wolves '' developed the Sioux characters . The Meiji period was an interesting time for Japan and this could have been much better .",f,0
"Although I have reviewed this movie with heightened interest , are the facts portrayed historicaly valid , and if so , where can I peruse more profound articles on the Internetthat depict the Mercenary involvement between the UnitedStates and Japan ? I am a Social Studies teacher and wouldlike to share this issue , if a true account , with otherteachers in my local area . Please respond by e-mail at yourearliest convenience . Thank you .",m,1
"Beautifully shot ~~ , if only tom cruises character in this film could be , Its a good film . But a few things really grate , 1 . Cheapening of martial artslearning the art of the sword and unarmed combat in 3 months vs someone whose spent their life with it and he can draw that man in 3 months plz . wow the actor spent 8 months learning martial arts for this movie , he must be REALLY good in 8 months , like thats almost a year of training in martial arts , sword and unarmed combat . Silly me it only took me 10 years to study unarmed combat , im living in japan , and i still couldnt take on 5 people with swords . I must just be so stupid . Fact : guns kill people far more effectively than swords . It doesnt matter how much philosophy and dedication to training as soon as guns came around swords and unarmed combat took second place . 3 months film time 8 months real time does not make tom cruise or his character a ninja capable of taking on 5 trained armed assasins , he being unarmed because he lost his revolver and didnt notice . . . yeah right . That scene from Indiana jones comes to mind , sword guy meet revolver . 2 . Blatantly ripping off other films , 19th century soldier with deathwish goes native and fights for the other side , man leading horse into pasture at the end , oh plz , and savage warriors charging a disciplined army , cough cough braveheart cough . 3 . The man charges a row of gattling guns , um hello ? people dont get up and act heroic after that . They just die , Thats the point , it was the pivotal machine for empire making of the late 19th century to early 20th . 4 . Billy Connolly u cant do irish u might think u can but really u cant just play it real and scottish . this film is a 3 4 star , its an ok film , but honestly to give this 5 stars is a bit hopeful woefully uncritical written by someone with vested interest in selling it ?",m,0
"AN ARMY CAPTAIN [ TOM CRUISE ] GETS CAPTURED IN THE MIDST OF A BATTLE WITH THE CHINESE . EVENTUALLY , HE BEFRIENDS A SAMURAI WARRIOR [ KEN WANTANABE ] AND HE ENDS UP FIGHTING FOR THEIR CAUSE . THIS WELL-MEANING EPIC HAS EXCELLENT COMBAT SCENES AND GOOD ACTING TO SPARE , BUT IT JUST GOES ON TOO LONG . AND AFTER ABOUT THE FIRST 90 MINUTES OR SO , IT BEGINS TO GROW TIRESOME . BUT , IT RECOVERS TOWARD THE END . IF YOU LIKE THESE TYPES OF MOVIES , YOU SHOULD LIKE THIS . BUT , THE VIEWER SHOULD BE PREPARED TO SEE SOME EXTREME VIOLENCE WHEN WATCHING THIS .",m,0
"Probably the best original historical movie , EVER . I would even go as far as saying that it is the best movie i have ever seen in my life . This is definately a must see , if not a must own .",m,1
"In the 19th Century Japan became part of the world . For hundreds of years the country was ruled by a prime minister who had the title of Shogun . His rule was backed by a feudal system of armed nobles who had retinues of hereditory warriors called samurai . Samurai were of noble birth and trained in both warrior skills and an ideology of warfare . < p > The 19th Century saw the Emperor of Japan sieze power from the Shogun and to end the feudal system creating a conscript army and a modern navy . To do this he imported overseas advisors , Prussians to train the army British and French to help with the navy . The change to the power structure lead to a revolt of the samurai class upset at the loss of their traditional privalages . This film is about this revolt . < p > Being an American film the action is seen through the prism of an American officer . This of course is the first point at which we move into the land of fairy tale . At the time of the events of this film America had a small army of no great reputation . However probably Tom Cruise does a poor German accent . < p > Rather than being a drama about what happened the film is about the Tom Cruise character . That is a person who has had his soul destroyed as he has been part of a massacre of Indian women and children . This has turned him into an alcoholic who is drifting through life . In this film he is redeemed . < p > He is captured by the samurai in a battle and then kept prisoner in a remote village for the winter . In his time he becomes a convert to the samurai life style and decides to switch sides in the last epic pointless battle to keep the feudal system going in Japan . In this way he redeams himself and heal the pain of the massacre . He is also able to kill the American officer who commanded him to kill the native Americans . < p > The film is gratutously insluting to important figures in Japanese history . The emperor Meiji who was responsible for modernising his country is portrayed instead as a figure of self confidence and vision , as a dithering boy who needs Tom Cruise to help him discover the true values of his country . Cruise in talking to his feudal buddies the Samurai immediately takes on a leadership role planning the last idiotic battle and gives them tiresome lectures about the wars between the Greeks and the Persians . < p > The film is not only laboured and tiresome it is reflective of American hubris and is unhistoric in putting them at the centre of events they had no part in .",m,0
"I happen to see this film tonight and for the life of me I can not fathom the near universal praise . Let me start with Mr . Cruise . While Born on the 4th revealed he had some emotional depth and especially his work in Magnolia , in this film he is absolutely awful . He runs the gamut from A to B . The opening scene where he has to act `` drunk '' I could literally `` see '' him acting . The rest of the film he has a total of three facial expressions . One ; the glowering warrior all squinting eyes and clenched jaw , noble , resolute and certain of his convictions . Two , the compassionate puppy dog either staring blankly at the widow or with supposed affection for her two boys . And lastly , the Zen look where he visualises scenes of combat or contemplates the idyllic life of the Japanese peasants . Why do so many American films have this obsession of placing caucasian males in usually exotic or third world scenarios where the White man has the duty to civilize the natives , attract the native wenches and somehow be an apologist for Vietnam , slavery , the American Indians or any socially relevant cause . This film is deeply insulting to the Japanese as it portrays them in the same old stereotypes . The xenophobic , emotionally stunted , devious and insular Asian . Beyond the superbly staged action scenes , this film is just another one off the Hollywood conveyor belt in the tradition of `` Genghis Khan '' with the original `` Top Gun '' , the Duke . As i came out of the theater I couldnt believe that they still make this kind of rubbish in 2003 .",m,0
"The Last Samurai is a re-do of the 1990 borefest Dances With Wolves . Once again , a formerly evil American U . S . Army officer comes to the aid of an indigenous people who are threatened by evil predatory U . S . imperialism . At least that is what the filmmakers would like you to believe . Actually , the Japanese samurai were an oppressor class in their own right . The samurai preyed on the peasants . Eventually , as reformers took hold in 19th Century Japan , a new national army based on the peasantry was formed . When the samurai rose in revolt against the reform government and attempted to restore their traditional privileges . the national army defeated them . The Last Samurai fails as both movie and history . Avoid it like the plague .",m,0
"Blu-Ray Disc is not a DVD . . . but , they are both DISCS ! HD-DVD , which is DVD , is garbage ! It holds less than 15 Gigabytes on a single layer ! Blu-Ray holds 25 Gigs ! That 's true high-definition ! The Last Samurai on HDDVD could have hardly any extra features because the movie would take up the whole space if it fit at all ! One LOTR movie would not fit on an HD-DVD ! Also , Blu-Ray made a disc that held over 30 Gigs on one side . . . but , did n't pursue it because they were almost finished with all their manufacturing with 25 gigs ! But , it 's only time ! Besides all my facts that will in time grant Blu Ray the winner of this new movie format . The Last Samurai is great on Blu Ray ! Since I first watched this movie in the theater . . . I could n't wait to watch it on Blu-Ray . . . I love this movie more . . . if that were possible ! !",m,1
"Samurai as good , honourable soldier who hold onto traditional value is like sharks in Finding Nemo who are vegetarian . It is totally FAKE . Samurai are in essense ultra-loyal soldiers for Japanese Emperior . Chinese and rest of Asia knows very well that these are people who kills civillians , children , women and anyone else if the Emperior ask them too . Modernise or not is just the weapon they take up , not the mentality they have . < p > I am so sorry and angry that Hollywood have continued to romantize the 'Japanese value ' . Do n't you people knows Japanese soldiers were like NAZI in Asia in World War ? Even worse , they never apologize for their wrong during the war . They portrait themselves as survivors of the atomic bombs , victims of the wars when they are the PREDATORS who invade other countries in the first place Why can they get away with this ? That 's because the West are so impressed by the Samuria code of HONOUR to realize it is exactly this code of unquestionable loyalty that cause so much suffering over Asia . The Last Samurai may be an epic and Tom Cruise may have made Oscar worthy performance but would you honour a film portraiting how loyal Nazi was to Hitler or how English soldiers bravely killing Native Americans ?",f,0
I am not a Tom Cruise fan . In fact I think he is a bit of a nut . But . . . after saying that this is a good performance for him . While the plot is fairly predictable I think it is an interesting look into a historical time period . A transition from an ancient tradition in Japan into the modern age . I would recommend the film to anyone who loves history .,m,1
"Brilliant performance not only from Tom Cruise but also from other Japanese actors & amp ; actress . This is a relatively long movie last over 2 . 5 hours but you wo n't find a single boring scene . The Samurai 's Bushido will really make you feel intense . The DVD comes with 2 discs . Movie is on the disc one and lots of extra goodies can be found from disc two . In addition to the regular features such as director 's commentaries , making of the Last Samurai , and deleted scenes , etc . , it also includes the Bushido 's Way , Japan Premiers , and the 25 minutes documentary from History Channel : History vs Holloywood -- - about what 's from the real history and what 's hollowoodized . Overall , excellent film , rich features !",m,1
"The story focuses on a Civil War veteran named Capt . Nathan Algren Tom Cruise . He reluctantly agrees to train and lead an army of Japanese soldiers to defeat rebellion of the country 's remaining Samurai . Unfortunately , Algren is captured in battle by the Samurai , and is held prisoner by them . The leader of the Samurai , Katsumoto Ken Watanabe , is interested in the American culture and wants to keep Algren alive to learn from him . As time passes , Algren comes to develop a friendship with Katsumoto . He also comes to embrace the Samurai way of life as well , and trains to become one of them , so that he can fight along side of the Samurai against the Japanese forces that oppose them . < p > With the acception of `` Mystic River '' , `` The Last Samurai '' was my favorite film of 2003 . For 2 1 2 hours , I was literally glued to the screen , and loving every minute of it . It has been quite some time since I have been that captivated by a film . The only downfall this film may have , is the fact that the story is almost a complete rip off of `` Dances with Wolves '' . However , that does not make the film any less enjoyable . In fact , `` The Last Samurai '' is almost better . The story comes across as being much more dramatic and action packed when dealing with the Samurai . They have a deeper sense of honor , and their fighting style is much more deadly . Director Edward Zick did an amazing job of capturing every aspect of the Samurai culture , from the costume designs and simple way of life , to the weaponry and fighting style . The final battle between the Samurai and the Japanese soldiers is the best I have seen since `` Braveheart '' . The Samurai are completely outnumbered , and still manage to put up one heck of a fight . Tom Cruise gave one of the best , if not the best performance of his career . However , the best performance of the film goes to Ken Watanabe . He was flat out amazing as Katsumoto and nailed every aspect of the Samurai warrior . The film 's soundtrack and scenery are extremely beautiful as well . < p > Overall , `` The Last Samurai '' is an amazing film . Every aspect of the Samurai way of life is captured accurately , the performances given by the actors involved were amazing , and the final battle was incredible . Also , please check out the extras listed by Amazon for this 2 Disc DVD set . From the look of things , the extras are reason enough to purchase this film . There are deleted scenes , featurettes on the making of the film , a featurette comparing real life Samurai , and more . This is definately a bonus for myself and anyone else who appreciates the film , and the Samurai in general . < p > A solid 5 stars . . .",m,1
"A disillusioned , alcoholic American soldier Tom Cruise hires out as a mercenary in Japan to put down the rebellion of a samurai leader Ken Watanabe , but instead he comes to admire their ways and joins them in their struggle . This is a deeply flawed film that nevertheless has many fine points to recommend it . It is a rousing adventure with stirring battle scenes . The photography , costuming , and production design are astonishing , presenting a convincing and fascinating portrait of samurai culture and Japanese peasant life . The cast is mostly excellent , especially Watanabe , who should be remembered at Oscar time . However , there are two things that work against this film . The first is Tom Cruise himself . Although he does good work here , he just seems to be too lightweight as an actor to grapple convincingly with the issues of guilt and redemption that torment his character . The biggest problem is the film 's ending , which eschews an honest resolution in favor of Hollywood convention . Nevertheless , the things that work in this film really work well , resulting in a entertaining and worthy feature .",m,1
"This movie is wonderful in Blu-ray and DTS digital surround . These formats were created for movies with great vistas and battle scenes , which abound here . It 's a movie about honor , bravery , nobility and redemption . Along the way we have subplots including the clash of civilizations in 19th century Japan , a tender , thought-provoking love story , an action thriller and a buddy movie between the Tom Cruise character , Captain Algren and the Samurai warrior , Lord Katsumoto , played by Ken Watanabe , who gives a better performance than Cruise , IMO . I 'm not Tom Cruise 's biggest fan . I consider him to be more of a movie star than he is an actor , yet I keep finding myself watching and enjoying his movies and this is my favorite . He did a fine job in this movie , however . Not perfect but not much is . It was a difficult part , in that he had to convincingly portray a man going through major changes . The redemption I mentioned , had to have been emotionally challenging for the actor . He did all his own stunts , btw . The direction , filming and editing is as good as anything you 're going to see . The Blu-ray transfer was excellent . The sets , primarily in the Warner Bros lot in Burbank and in New Zealand were outstanding . The extras were equally outstanding , with the voice-over commentary by director Edward Zwick going more into his emotional journey with the film far more than the usual `` making of '' , although there 's plenty of that in the extras as well . I gave it 4 stars .",m,1
"A stunning story and modern classic ! Very well told and acted . The sets were incredible ! The evolution of the main character was played out perfectly , and the story within the story could n't have been better . This is a cinematic work of art !",m,1
This is a must have for any Bollywood film collector . The soundtrack alone is worth the investment . The film is also very interesting and should bring a smile to most anyones face .,m,1
"THIS WAS AN AWESOME MOVIE , IT WAS BETTER THAN EXPECTED . THE DANCE SCENES WILL FOREVER BE IN MY MIND . THIS WAS A GREAT BUY . RECOMMEND HIGHLY . IT 'S LIKE AN OLD BOLLYWOOD FLICK BUT EVEN BETTER .",f,1
"This serie is a good example of how to trash a strong beginning with a stupid ending . The story of Lucia and Sumire against the virus had so much potential during the first 10 episode that I was expecting the last 4 with impatience , but all the question I had where never answered . You lost 2 episode on making a cake ? and they spend the last 2 to explain everything ! It seems like that they where told to pull the plug when there where only 2 episode left . Unless your a fan of the manga and want to see how bad it was translated into a anime , avoid this serie and buy the excellent manga with the complete story instead .",m,0
"After a lifetime of seeing ghost , young Sumire is recruited by powerful Lucia to fight demons ! The gifls batttle darkness as members of the Venus . But as they discover why every life is worth saving , they also learn that they carry their own unlocked potential for evil . The Virus rages out of control , but Sumire and Lucia are prepared to give it the beating it truly deserves . Get ready its time for your vaccination .",m,1
"This is a sci-fi action with magic thrown in . It has a bit of romance , some teen-angst soul-searching and plenty of other genres blended in well enough not to hinder the story-line and in most cases help develop it . As it is a S . A . V . E . edition I definitely though it was worth the money . I 'd call it average to a little above average . Due mostly to violence , I would not recommend it for children , and some situations may not be acceptable to some parents .",m,1
"It 's hard not to give a movie with Louise Brooks 5 stars , but this just is n't her best vehicle . In fact she only has a supporting role . But anything with Louise 's smile is worth watching . If you do n't own Pandoria 's Box get it first , this is masterpiece . Other Louise Brooks are hard to find but can be worth the effort . Beggar 's of Life is a point in example . Nut if you have Pandor 's Box get this , it 's worth it .",f,1
"Director Malcolm St . Clair 's adaptation of the George Kelly stageplay THE SHOW-OFF is actually a Ford Sterling vehicle , despite cover art depicting Louise Brooks , who here portrays the girlfriend of a secondary character . Sterling is best known as Chief of Mack Sennett 's Keystone Kops . In this story he 's the bragadocious J . Aubrey Piper , a carnation-wearing railroad clerk claiming to be a wealthy company big shot . Aubrey proposes to Amy Fisher Wilson , which displeases her parents who are little-impressed with him , as they 've been told the truth about their future son-in-law 's lowly position and net worth . The two marry anyway , and spendthrift Aubrey is unable to support his bride on a clerk 's pay . After he wins a car in a raffle , Aubrey who does n't know how to operate it causes several accidents by driving on the wrong side of the road . In the process of crashing the auto , Aubrey pins a traffic cop against a wall . In court he 's unable to pay a $ 1 , 000 fine , so his brother Joe Kelly helps out , which causes a whole new set of problems . In 1946 , Red Skelton starred in one of the many remakes of < a href= '' http : www . amazon . com gp product 630294659X '' > THE SHOW OFF < a > 1946 . VHS only This silent Sterling Brooks version is also available from IMAGE ENTERTAINMENT as a comedy double feature , along with < a href= '' http : www . amazon . com gp product B00005M1ZO '' > THE PLASTIC AGE < a > 1925 , featuring `` It '' Girl Clara Bow in a minor role . DVD only Parenthetical number preceding title is a 1 to 10 viewer poll rating found at a film resource website . 6 . 9 The Show Off 1926 - Ford Sterling Lois Wilson Louise Brooks Gregory Kelly Claire McDowell Charles Goodrich Joseph W . Smiley",f,1
"I got the product very fast , good price and good conditions . In addition , the movie is the best of the best movies . thanks",m,1
"In terms of mindless adventure films , this one was excellent from the beginning . Plenty of action sequences , battles , and nasty terminator robots . I ca n't fault the film : it 's a generous serving of goofy fun . But it 's when you get into the subplot and the mysterious Marcus character that things start to get a little bit perplexing . Spoilers start below : spoilers From the beginning , you know something is fishy with Marcus , and there are some creative parallels suggesting he might be a terminator himself , but once the bomb is dropped and we find out that he is a strange terminator human hybrid , then the questions start rolling in . I lost sleep after this film , pondering how exactly certain problems in this scenario could be figured out . For instance , he 's a terminator with a human brain : would n't he start to question his lack of ability to eat or drink , or desire to ? And what about bathroom functions ? If you still had a human brain in a terminator body , would n't you start to question why those details do n't matter anymore ? And how could a heart function without the rest of the circulatory system , such as lungs to give the heart oxygen , or bone marrow for blood cells , etc , etc ? And if the final terminator gave Marcus a massive damaging heart punch at the end , why would that make for a healthy heart for a transfer ? And in a post-apocalpytic setting , would they even have the facilities and medicines to accomplish a heart transplant ? Even more perplexing is that the goofy robots of Cyberdyne would devise THIS sort of system to try to outsmart John Connor . Would n't it make more sense to try more time travel , and this time go after Sarah Connor 's mom , or something more linear and logical like that ? Anyhow , if you do n't read into the film , and do n't think of too deeply , it 's good fun . Seeing Michael Ironsides in action again as the , well , the Michael Ironsides character again , was a nice touch as well . But come on , did John Connor really dive into the ocean and swim into a submarine ?",m,0
"I really enjoyed this movie . I think it was the best one I saw that year . The story was straight sci fi . The new vision of the terminator movie has a awesome variety of terminators . They are done from a motorcycle type to a human skeleton type to a huge space ship type . The visuals are very dark sort of like the last 2 alien movies were done . Also I saw the late Stan Winston worked on the movie . I think he did a lot of special effects in the alien movies . I think he did the alien queen in aliens . Anyway the special effect are really well done . I could forget about reality and just watch the screen and go to another place . That is when the special effects are done well . Also the world was well done and you could tell they spent the money to design many sets and have many location to keep the viewer interested . I compare the visuals of the world to that of Alien 3 or Alien Resurection . The music is done well and is very emotional . It was done by Danny Elfman . The acting and story was top notch . It is a story of sacrifice and redemption . The two leads Sam Worthington and Christian Bale were exceptional . Christian Bale is always good at getting you to care for his character . I think he is an actor that can bring out a lot of emotions for the viewer . I thought Sam Worthington was very good at this also in this movie . The woman Moon Bloodgood was good also and believable in her role . Anton Yelchin was also very good in his role . Also this movie had very mild cussing and the violence and content was not trashy or overdone . Which I think the last terminators went overboard on this . Recommended to families to watch with children over 13 . I think the parents wo n't find anything objectionable . If you have n't seen this due to hearing that it was n't good . Give it a chance . I liked it , maybe you will too . Kevin",m,1
"I really like this movie , although did n't noticed the difference betwen the director 's cut and the thretical version . So any way , liked the movie .",m,1
Terminator Salvation is a good re-visit to the past . Good but not great . A GREAT re-visit to a bonafide franchise is Die Hard 4 . Director Len Wiseman understood the material and seamlessly generated an explosive next chapter . This is where Terminator Salvation falls short . It borrowed too generously from the past and relied too heavily on editing to make it nothing more than a better than o . k . sequel . Worth a watch but a missed opportunity for sequel greatness .,f,1
"I love this movie , It is intense and very action packed . I seen it in theaters and I loved every minute of it .",m,1
"Terminator Salvation is the fourth in the Terminator series . It 's also the lesser of the four . The first three starred Ah-Nuld , and were great because of him . Terminator Salvation stars Christian Bale and is slightly above average in spite of him . The action is good , the Terminators are great including that one that looks identical to Arnold S . circa 1984 , but the story is n't . They just do n't make action movies the way they used to , when they not only had good action , but they also had something to entertain you even when something was n't blowing up . When nothing is being shot or blown up onscreen , Terminator : Salvation is pretty boring . Still , I 'd take Terminator : Salvation over Transformers , Iron Man 2 , and G . I . Joe .",m,0
"This is clearly a precursor to The Sarah Conner Chronicles where people are Terminators and do not know it or are Terminators , know it , but still have emotions and old thoughts along with actual hearts and lungs , brains as well . Summer Glau does not star in this movie , however . T4 is as good or better than any of the other T movies and is action packed . Buy it if you have to mow lawns for pay !",m,1
"The blueray picture is always better than the DVD and the extra 's are nice as well . The movie plot was so-so , but I was entertained throughout and thats what counts .",m,1
"If you enjoy movies that special effects have a starring role , you will like this one . Also I 'm a big fan of Christian Bale , so what more can I say ?",m,1
"love the blue ray , it 's better than the theater . this is one of the best terminator movies made . Christian Bale brings his usual intensity to the role of John Conner . well done",m,1
"As action films go there is action . That is fine for a big screen TV , but not worth the theater screen fare . Honestly , T1 & T2 were the best in the series and should have stopped there . All those that followed are just confused , inconsistent messes . Yep , the action is there but plot , story line , dialog , and acting are . . . well . . . never fluid . This film with McG and Bale prove it . If you want action it is here , if you are looking for rebirth of the franchise and substance . . . no it is not here .",m,0
"Buy or rent ? Buy or rent ? What to do . . . what to do ? Well , here 's a word of advice : If you 're like me and you want to see the Director 's Cut the R version versus the Theatrical PG-13 version , buy this . Because I first rented it from Netflix , but Netflix is sending out a Blu Ray version that 's PG-13 . I found this especially odd because I ca n't find a Blu Ray version for sale that 's PG-13 . So how and why is it that Netflix 's Blu Ray version of Terminator Salvation is PG-13 ? Am I sure ? Yes , I 'm sure . There is no mention of Director 's Cut on the Netflix sleeve or the disc itself . The disc did indeed say Blu Ray . And right before the movie starts it says rated PG-13 by the MPAA . But the solid evidence came from watching the Netflix version and finding that there was none of the Director 's Cut extra 's so perfectly outlined in Senor Zoidbergo 's lead customer review on the Amazon front page for this product . Regardless of whether you get the Director 's Cut or have to settle for the Theatrical version , you 're in for an average movie viewing experience at best . I was certainly entertained . I love the Terminator movies . . . especially T1 and T2 . I know a lot folks hated T3 ; I for one did not hate T3 . T3 was not up to par with 1 & 2 , but it was n't as awful as all the pile-ons make it sound . No , I think that Terminator Salvation and T3 are equally average . . . in their own unique ways . And I 'll tell ya , it was hard watching Salvation and not thinking about that tirade that Christian Bale went on during the filming of this movie ? Have you heard that ? Oh my God , what a chump . Sam Worthington stole this movie from Bale ; Worthington 's performance in Salvation may even get me to get out to the theater to see Avatar and next year 's remake of < a href= '' http : www . amazon . com gp product B00005JKO7 '' > Clash of the Titans < a > . Got ta give props to Anton Yelchin as a young Kyle Reese too ; Yelchin almost made me think he was really a young Michael Biehn the guy who played Reese in the original < a href= '' http : www . amazon . com gp product B000F9RB9Y '' > Terminator < a > . But the story in Salvation did n't come close to living up to what Terminator or < a href= '' http : www . amazon . com gp product B001RIY4WE '' > Terminator 2 : < a > delivered . Salvation 's story is by far not put together as well as its inspirations , and many of the scenes are just over the top no-way situations . How did teen-pop TV Producer McG land the director 's chair for such a coveted franchise as the Terminator series ? Maybe he did n't teeny-bop Salvation , but it was very weeknight CW networked up . Bottom line : Terminator Salvation is a rental , but if you rent it at least be sure that you 're getting the Director 's Cut . One way to be sure that you get the Director 's Cut is to add this now to your Amazon cart . Buy or rent ? Buy or rent ? What to do . . . what to do ?",m,0
"I thought this was a great Science Fiction film . Granted it was later surpassed by District 9 and Avatar , but this movie was the best one for the summer . It was n't without problems , but it had a terrific atmosphere to it , a lot of innovative shots and an exciting plot which moves along nicely . This is what I expected from this film , a sort of a prequel and a sequel that sets up the events of the apocalypse , of the Skynet fallout . What 's not to like here ? The cool characters ? the solid acting by Bale , Worthington , Kyle Reese , the Moon character . . the intense fighting scenes ? the feeling of the great sadness . . . similar to that of Battlestar Galactica Reimagined ? It was all quite beautiful .",m,1
"T2 is by far one of the greatest action flicks ever made - it 's layered with modern themes , awesome action , and inspired performances from Hamilton , Furlong , and Morton . Cameron is a jerk , but his directing is intense - we rarely see such daring REAL stunt work anymore . Outside of that , Terminator : Salvation stacks yet another mediocre attempt against an otherwise compelling idea . The effects are first class , there are some decent action sequences well choreographed but they ca n't save the plot which is held together with sheep hairs . If you 're a fan , you 'll find yourself going , `` what ? `` and `` I knew it ! `` alternately through the film . But you 'll also say `` that was cool '' a few times , too . Just do n't expect another T2 . . . it 's hard to outshine such brilliance , and the Terminator series struggles to meet the bar of regular film offerings with every installment .",m,0
"The movie was well made with action , action , and then more action . I could n't really find a plot or figure out just exactly who the goodguys were until nearly the end of the movie . Teenagers will love it . Adults will probably get bored , like I did",m,0
"I agree with everything everyone has said . FoX and WB can Kiss my you know what . Way to pull TSCC in favor of Dollhouse , we all saw how that worked out and now hey lets further fray the fan base with their shoving blue ray down our throats to get the movie we really wanted to see . I wish James Cameron had the means to buy his baby back and do this thing right . Screw Fox and WB . I still liked the movie but I 'm tired of the Pg-13 ratings and blue ray being forced upon me . I already spent my money on a 300 Dvd collection ! Im not building a blue ray collection . Is it better , yeah , but hollywood has made enough money off of me . Thanks for making me hate you more Fox and WB , hope you got what you wanted . I am just one person but I am sure you have just alienated over half of the fans you had left . Good movie poor distribution content .",m,0
"T4 is a film that had so much potential but sadly barely fails to deliver . I love the imagery of the film , the smoky , grimy dirtiness of everything , the decaying city vistas . The acting was actually good , not on the level of T2 but still well enough to keep the audience absorbed in the film . Sam Worthington in his American debut , even though he had already filmed `Avatar ' , steals the movie from Christian Bale . Salvation lacks something . We get see the T-600 models of the Terminators , but we do n't get to see them in full force , only three or four personal encounters and not a full on battle in the post nuclear wasteland . It 's not an actual war movie and that 's what Terminator fans wanted to see , full on early battles between humanity and Skynet that were hinted at in the first two films , but instead we only get commando raids that begin and end the movie with formulaic action sequences in between . We also do n't see John Conner lead . He 's either being bossed around by command or working with a small number . It 's Marcus who 's the real star and a far more interesting story . A criminal gets the needle in ought three suddenly wakes up fifteen years later in the middle of a destroyed laboratory and must figure out what the hell is going on and becomes horribly freaked out when he discovers that he 's actually just a heart and a brain inside a synthetic body .",m,0
"Like many Terminator fans , I was highly skeptical of this film 's genuineness . After all , when films change hands , many times the real flow gets lost in the other director 's point of view or a prematurely finished film . `` Salvation '' surprisingly does n't stray too far from what I would call the genuineness of the storyline . A few spots make you cringe a bit because the lines `` come with me if you want to live '' and `` there 's no fate by what we make '' are regurgitated in the film . However even though the first half was hard to get into , by the time the movie is 3 4 done , you are sucked in completely . This is not anything like the other Terminator movies , as it is based in the present , not in the past . . . and it 's more of a sci-fi war film than a story-based sci-fi thriller . The appearance of the Arnold-looking T-800 towards the end nails it down . The first T-800 appears , and it immediately hones in on John Connor . It is indestructable and incredibly merciless . A wonderful foreshadowing of the human-cyborg terminators . Details are well-scripted , even to the very detail of John Connor 's face getting scarred by the Terminator 's nails compare his scars in Terminator 2 at the beginning , when Commander John Connor is lowering his binoculars . The rescue of young Kyle Reese was wonderful , but the introduction of Kyle made him look like a street rat who steals things and vandalizes . All with his little black kid side kick . I would have appreciated a little more depth , a way to get to know the characters better so you can really connect . This is obviously missing when compared to the work of Cameron in the first two installments . Story-wise this film is incredible . Compared to the other Terminator films however I was expecting more . It always seems that it would be the new director 's point of view on how it really should be . I think the new director did a good job on this film . Kudos .",m,1
