text,gender,rating
"I wish that you could divide the rating system -- have one set of ratings for the story and another for the message . If this movie were about a fictional man from a fictional place learning about a different culture and finding a new sense of honor in himself , the movie would merit three stars based on the production values , the star power , and the entertainment value of exotic locales , battle scenes , redemption scenes , etc . the downsides -- the plot is predictable and there is no real depth to the characters But this movie disturbed me , perhaps because I had just read a history of Japan , and because it continued this Hollywood self-hatred of America theme that keeps rearing its ugly head . To view the movie , you would never know that Japan was struggling to overthrow a decadent and stifling shogunate that had basically kept the country back in the Middle Ages . Farmers were n't allowed to leave their villages . Samurai were n't allowed to go into business . Until Perry came , foreigners were restricted access to one trading post . While the backlash to Perry triggered a wave of ostrich-like denial of technology and the west , a very smart clique of leaders soon realized that the Japanese themselves had to take the lead in modernizing their country . The samurai who did n't get it , would have made their country more vulnerable to the west by being more backward , if they had had their way . So the ending is completely wrong , if you are pro-Japanese . Yes , they chafed under unequal trade treaties , but the future safety of the country was not to go backwards . . . and they did n't , so unlike China , the Japanese were able to recoup their sovereignty and engage the West on increasingly equal and if you were Russian in 1905 superior footing . The ending is also completely wrong if you are pro-American . The character played by Tom Cruise loathes his country as much as he loathes himself . Americans were not saints during the 1860s or in any era , but there were plenty of heroes , and it 's a tiresome choice to continue this stock theme of self-flagellation so rampant in movies like Dances with Wolves which this story really rips off -- I 'm sure that 's how they pitched it -- `` its Dances with Wolves , but set in Japan '' . I bet that the movie would have done much better if the Cruise character had been more noble in the U . S . and if the ending could have been about some kind of reconciliation , instead of the divisive travesty that they decided to show . At some point , one of the Hollywood studios is going to wake up and realize that Americans like to see positive , heroic portrayals from time to time instead of the diseased anti-heroes that they keep foisting on us , and whichever studio gets this will clean up at the box office . If you are into Japan see one of Kurosawa 's films . If you are into east-west stories , read Shogun or Tai-Pan . If it 's movie night , and you 've seen everything else , this will do for entertainment , but take it for a piece of fiction , do n't take its pretensions seriously .",m,0
"After the opening of Japan in 1853 under the pressure of the US and their Perry expedition , and the restoration of Imperial power in 1867 , things went very fast . Japan was modernized at first to the best profit of the USA . But this development brought strong resistance within Japan from the feudal order of the Samourais , and a very agressive expansion on the Asian continent . This film concentrates on the final push against feudalism and its old code of honor represented by the Samourais . This change was particularly brutal with imported weapons from the USA , an exclusive contract , and military counsellors . The move was led by some big capitalist families who were ruthless about the change and who violently eradicated all opposition to the final death of it and them . The film shows this very well . The character Tom Cruise embodies here is probably fictitious but it links the wars against the Indians in the US to this war against mountain tribes and villages in Japan . The same objective : to impose industrial development in an extremely egotistic way : no honor , no real democracy , no concertation . Just change , and profits for a few . The film is short on one issue : this forced change led the new industrial aristocracy to an expansion that was carried out through war and the use of brutal force . Japan needed new markets and new workers . They found them in Formosa , in China , in Manchuria , in Korea , and they even tried to conquer Siberia . We know what that process led to forty years later . We should never force foreign countries to change too fast and along a ruthless profit-minded road because profit knows no obstacles , and frustration leads to a need for historical compensation , and sooner or later the two come together . Any country should have the right to change at its own rhythm and along its own logic . < p > Dr Jacques COULARDEAU",m,1
"I ca n't get enough of this movie . The Last Samurai is a powerful tale that stays with you . I ca n't get enough of this modern masterpice . Capt . Nathan Algren Cruise is an Army veteran . He 's become an alcholic and hates himself and frequently has flashbacks over some of the Indians he 's killed . He 's falling apart and things do n't look great for him until he 's offered a job by the ambassador of Japan Umura Hamada . The Emperor of Japan is modernizing the country and doing it very quickly . The Emperors former advisor Katsumota Watanabe does n't like the old ways and is doing everything in his power to delay them . He is one of the greatest Samurai to ever live and is well respected and loved by his people . Umura nows Japan ca n't beat him so he convinces the Emperor that they must modernize so they can defeat Katsumoto . Algren comes to Japan reluctantly . He hates Col . Bagley Goldwyn who is his superior officer in the operation . He 's trying to train the Japanese men as fast as he can , but they do n't have a enough time . Umura and Bagley order Algren to takes his men into battle against Katsumoto agains his will . The fight between the armies is quick and very bloody . Katsumoto captures Algren after seeing the passion and fire in his eyes during battle . They take Algren back to their village for winter so Katsumoto can get to learn his enemy better . Algren is treated fairly well by the people . They help him overcome his alcholism battle . He hates the place at first , but as he lives there and sees the discipline of the Samurai people he begins to accept and love their culture . He becomes friends with Katsumoto and gains respect from most of the village . Winter ends though and he must return to Tokyo . Upon his return to Tokyo he sees the advance of the Japanese army . Umora has increased the spending of Japan in their arms and it 's obvious he has lots of influence over the emperor . Umora is determined to kill the Samurai and Katsumoto . After a scuffle in Tokyo Algren returns with the Samurai to help prepare them in their last stand against the Japanese army . The acting is phenomenal in this movie . Tom Cruise and Ken Watanabe are amazing in their roles as Algren and Katsumoto . Cruise plays the role with passion and intensity . He does a great job displaying the change that Algren takes emotionaly and physically . He really did get cheated by not getting an Oscar nomination . This guy has done a lot for the movie industry and the academy but they continue to not pay him back . Cruise almost did n't do this movie because of his commitment to Cold Mountain . They did n't give the money he wanted so he became The Last Samurai . Ken Watanabe really shines in this picture . He is n't intimidated by Cruise at all and is equal if not better to him . He becomes Katsumoto and is amazing . He 's funny , brave , charming , and smart all at the same time . He deserved the Oscar nomination he received and probaly should have won it . I 'm excited about seeing Ken in the new Batman movie . This guy is great . Edward Zwick really does a great job with this movie . The Last Samurai is produced by Cruises production company and they were the only man they wanted to direct this . Zwick has plenty of experience in this area of movies with Glory on his resume . He shots this movie well and it 's all done in tastes . The fight scenes are shot especially well . The camera angles are great and we really get a good idea of how the Samurai fought . The violence is n't over done and you see the art that is sword play . Zwick has made a masterpiece . A lot of people have bashed the ending of the movie . They think it 's sappy and to happy . It 's anything but that . If you pay attention to the movie and realize that Algren did n't fail his mission he has no shame . Algren loved Katsumoto and so did the Emperor so thats why we have that scene at the ending of the well . I found it to be a powerful ending to a dynamic film . This is a great movie . It 's so well made and attention is paid in it to the tiniest details . This movie will stay with you for days and all the good dramas do . If you like dramas or war films than you must see this film . If you love Tom Cruise you have to pick this one up . You wo n't regret buying this one .",m,1
"& quot ; The Last Samurai & quot ; is one of the greatest historical epics of our generation . The battle scenes are created with great action and detail , as are the solo sword fights . And while the action is breathtaking , they only help to tell an amazing yet somber story of honor , sacrifice and change . Tom Cruise gives what is possibly the performance of his career , and Ken Watanabe gives an Oscar-worthy performance as Katsumoto He was robbed at the Oscars . While I have n't yet had time to view the special features , none are really needed , for this film could stand on its own ! Any fan of true film will want this epic in their collection ! Movie DVD Grade : A+",m,1
"I love this movie . There are few movies I can watch over and over . This would be one . I am a fan of Tom Cruise but not a fanatic fan . He is a very nice looking man and can act fairly well . But I do n't see any Oscars in his future . That being said , I have enjoyed many of his films and look forward to many more . I think he did a wonderful performance in this picture , however , even if he were n't in the picture , it could have stood on its own . Ken Watanabe is a superb actor , not to mention a very sexy man who played Katsumoto . Other actors of note include : Hiroyuki Sanada who played Ujio and might I add another hunk of burning love ; Shin Koyamada , who played Nobutada , Katsumto 's son and Tom Cruise 's first Japanese friend and Maisha Khan , who played Taka , Katsumto 's widowed sister and mother of two young boys and Tom Cruise 's love interest . As a little twist to the story , Tom had killed her husband in battle early in the movie , thus complicating her initial feelings for him . The movie is epic albeit predictable throughout and the ending is a semi-tearjerker . But that 's okay . You wo n't feel slighted and you will find yourself wanting to watch it again and again despite knowing the ending . It is semi-family safe , no nudity that I can recall , maybe some mild curse words , but nothing that is over the top . I watched it with my family . But one word of caution : it is very , very violent . Decapitations , amputations , other bodily mutilations during the battle scenes ; these are samurai with very , very sharp swords and they used them very effectively . So remove all small children and those with queasy stomachs from the room before viewing .",f,1
"Set in Japan during the 1870s , Tom Cruise plays Capt . Nathan Algren , an American military leader hired to train Japan 's army in modern warfare . He is a drunk mercenary tortured by his inner demons . In his first encounter against the Samurai , Algren is captured by Katsumoto , played brilliantly by Ken Watanabe . He quickly is impressed by the Samurai 's skills in battle and unexpectedly drawn to their way of life while in captivity . Ultimately , he finds himself at Katsumoto 's side , driven by his sense of honor . This is a great film and probably Tom Cruise 's best . It is beautifully written and acted . It is also loaded with brilliant cinematography and amazing battle choreography . An epic and worth mentioning with such great films like Gladiator and Braveheart ! A must own for any collector . NOW FOR MY BLU RAY THOUGHTS : A very nice transfer that enhances all the beauty of Japan 's landscape . The audio is slightly lacking but better than the previous dvd release . All the special features are carried over . FINAL VERDICT : IT WOULD BE DISHONORABLE NOT TO UPGRADE ! A MUST OWN !",m,1
"Is this what we were all waiting for ? ? YES ! ! ! Incredible image . Crisp . Rich . Full of detail . Incredible contrast . Amazing colors . This is exactly what HDTV is all about . HD-DVD really got me . I was once a Blu-ray supporter , but now I 've got to admit . HD-DVD is simply doing what it was suposed to do : DELIVER ! This HD-DVD have all the extras we find on the regular DVD . How great can it get ? Shame on Blu-ray ! Just give me more HD-DVD movies ! I ca n't get enough of it .",m,1
I love this movie ! ! ! I saw it in theaters and loved every second of it . It is the reason that I love Japan and Samurai . What I like most about it is n't just the cinematics but the moral behind it . Honor . . .,m,1
"Set in 1870 's Japan , `The Last Samurai ' is the story Japan 's struggle to come to terms with the modern world whilst at the same time embracing its traditional past . Tom Cruise gives a surprisingly good performance as the tormented Nathan Algren , a former captain of the US army who is having trouble with his conscience , unusual in a white man in the 19th century but he is haunted by his past , a past which saw him play a role in the slaughter of innocent Native American men , women and children in his own country . Algren eventually agrees to go to Japan to help train its soldiers in the ways of modern warfare so that the nation 's leaders can take on and destroy the sole remnants of the Samurai forces that are still clinging to the old ways . Algren takes on this task for money and no other reason , he does not care about anything or anyone , death is no longer something he fears and it is partly this lack of fear that saves his life when he is captured by the `enemy , ' who take him to their camp and inadvertently bring him spiritually closer to the way of the Samurai . Algren slowly falls under the spell of the Samurai Code of Honour and he eventually switches his allegiance in battle , ending up fighting with the Samurai against the people he was brought over to train . He forges a tenuous relationship with Taka , the widow of the man he killed in battle , and becomes a father figure to her two young sons and wins the grudging respect of the Samurai sword trainer who tries to break his spirit and his bones . The film does to a certain extent become a study in redemption as Algren strives to find his place in the scheme of things and to erase the guilt of his dishonourable past actions . Eventually though Algren comes to realise he can not erase the past , he can either live with it or let it crush him . He chooses to live but only as a Samurai , and that could mean his death at any given moment . The whole film was a vibrant , violent , passionate look into a past that Japan has never been able to reclaim since the days of the Samurai . With the western world on the doorstep trying to force their way in , Japan had to let go of some of her ancient traditions to survive and in doing so lost a big part of herself . The Last Samurai has been accused of being too much on the side of the Samurai , but I think it manages to find a kind of balance , with both good and bad on both sides , and the over all film certainly deserves the five stars I am giving it . Cruise does well not to fluff the Japanese language too much in the movie , I liked that they used subtitles , it gave the movie considerable authenticity , and the fight scenes as gory as they were , were breathtaking to watch , along with a fabulous musical score and scenery that I ca n't even do justice to in this critique . A movie I will be watching again I think , because you can not honestly take everything in , in just one viewing . By far one of the best movies to come out of 2003 in my opinion .",f,1
"To start off , this was a splendidly filmed movie with a fine sound track . After that , I do n't have much to say favorably . I 'm not an expert on early modern Japanese history , but as a journeyman I know enough to say with confidence that the story here is preposterous . The Japanese looked to Germany Prussia , not the US for army training . Emporer Meiji , the greatest of their modern monarchs was a strong and decisive ruler and was n't referred to as Meiji until after his death , just as Hirohito is now referred to as Shoa . The dramatizations and interplay of the characters , however , is what was really preposterous . It may make for decent drama , but this is the sort of film that leads to typical American ignorance about foreign countries and their histories . Anyone sincerely curious about this era in Japan might well read James Clavell 's imperfect , but vastly better , Gai Jin or , better yet , Lafcadio Hearn 's memoirs which point out that it was virtually impossible for a westerner to assimilate in late Nineteenth Century Japan . The producers of this film ought to be profoundly ashamed of themselves over this script which is nearly as bad as the despicably similar Bushido Blade of about 20 years ago . This does n't mean that one should n't see this , only that it ought not to be taken seriously .",m,0
"I really enjoyed this movie . Thank goodness , there was n't any unnecessary sex scenes which seem to be in most movies these days . This movie has action adventure and yet has at least one scene which has brought a tear to everyone I know that 's seen this movie . In a nutshell , this movie shows what respect is all about !",f,1
"& quot ; The Last Samurai & quot ; is the same story as & quot ; Dances with Wolves & quot ; - bitter Civil War vet goes off to a far away land and encounters a group of people looked down upon by Western Civ as & quot ; savages & quot ; but are instead a poetic and noble culture . The idea is nice , but overly simplifies feudal Japan , which was n't exactly a peaceful and idyllic place all of the time . The acting is good , the story is OK , but the ending is downright silly and unnecessary . I wo n't spoil it for those that have n't yet seen the movie , but let 's just say that the & quot ; true & quot ; ending would 've involved Tom Cruise meeting a noble death on the battlefield . Instead , he lives happily ever after , which was not the message of the rest of the movie .",m,0
"What we should appreciate before we get too deep into the odd story of Captain Algren is that he it is strikingly similar to John Blackthorne , the English pilot of a Dutch ship that ends up in Japan in Clavell 's near genius-like rendition of & quot ; Shogun . & quot ; < p > Without discrediting Tom Cruise who acted brillinatly I thought , the story does live up to general aspects of the & quot ; Shogun & quot ; tale but falls short in a few other areas . The love affair with Cruise and Taka is sweet but with Blackthorne and Mariko it was detailed , passionate , forbidden and conspiratorial . < p > Likewise , the transition that Cruise makes into Japanese society is in fact , believable however it seems to happen swiftly . Too swiftly to remain completely credible . The script and Cruise 's voiceover explains his love of the discipline and simplicity , which interestingly enough is what seduces Blackthorne . Well . Really seduces Blackthorne . But then again , it is Nathan that who becomes a true warrior , and I must again give kudos to Cruise who appears believable in the great physicality of the Bushido spirit and the battle scenes . < p > All in all a nice ride , sufficient enough to take it out of the 'manly men doing manly things ' genre and allow you to think . < p > Ken Wanatabe as Katsumoto is excellent and should have won him a best supporting . Taka is wonderful ; the children are animated and innocent . The use of Cruise speaking Japanese was an excellent touch and again , seemed to add credibility . I should also mention that there are similar 'blood lines ' in the Indian Rights oriented & quot ; A Man Called Horse , & quot ; less interesting , less fulfilling , but possibly equally provacative . < p > Good job to all . 5 stars . Larry Scantlebury",m,1
"Comparing Samurai to Nazi 's is just plain stupid ! Should we compare the US army in the 1870 's to Nazi 's ? < p > Is this movie history ? I think so . Not because of the events as depicted in the movie , but for an attempt to capture a people 's values at some point of time . It was closer to bringing that viewpoint to life than even Kurosawa 's epics which were influenced heavily by Shakesphere and other western themes . We forget that the stories of King Arthur are very large fabrications of the West 's transition point to from the time of the ancients to middle ages , that the knights virtues in writing were pure but in reality they were brutal instead of kind . < p > That is the point of movies , to inspire and build up our view of humanity while being careful not to extoll to heavilly the villains . Tom Cruise 's redemption after massacring Indians is one point of the film . How he finds peace and honor is another . How a society of traditional values finds itself eclipsed by the modern values of greed are clearly evident themes in both modern Japan and the US whether it is true or not is not the point . Can something in the Samurai spirit of the film be used to inspire us ? Or must we only see this in films about hobbits and dwarfs partially inspired by the horrors that Tolkein saw in WWI ? < p > Technically the sword tactics were very well done and remain one of the few films that captures kenjutsu correctly . Cruise worked his tail off to make it credible and despite the time it would really would take to do so , it was still done well . < p > The filming in Japan was fantastic . The Meiji period where foreigners saw Japan as another China full of savages to be conquered is captured quite well . The Emperor who found himself in a position he was not prepared to handle with advisorsthat took advantage of him is also quite well captured . The leader of the Samurai was also well liked by the common people then named a street after him shortly after he died may not be the exact historical replica of the man but most of the Samurai following were `` pissed '' at loosing their swords and topknots which represented critical parts of their heritage , not about attacking Korea . < p > So the question is . . . do we want a documentary or a movie to inspire us ?",m,1
"Remember that boring long mini series back in 1982 called Shogun ? ! Well . . . this movie is like that but better and shorter version ; less than three hours ! It 's only 154 minutes long to be exact ! Anyway , Tom Cruise delivers his finest performance as an ex-civil war hero who is hired to go to Japan and train the modern army against the samurais . However , during the first losing battle , he was captured and held as a prisoner at the camp filled with trained samurais . Then he falls in love with a wife of the slained warrior he killed during the first war in Japan . While he is living in the village as a `` slave '' ; he learns the culture of the samurai people . Then he learns how to fight like them as well . After he is released and returned back to the then modern day Tokyo , he is n't welcomed among friends because he wears the samurai clothes instead of civilian clothes of the 1860 's . Then Samurai General is kidnapped and thrown in the dungeon . Tom rescues him from prison and escapes back to the village . They prepares for the war the following week . The final battle scene is amazing how sword bound samurais fighting rifle shooting Japanese army . And I will not tell you about the ending because you must buy this DVD ! It 's superb !",m,1
"This was a great movie not because of Tom Cruise . . . but because Ken Watanabe steals the movie . He is fantastic in this film and is an exceptional actor . He makes the movie worth watching . The scene at the end is beautifully played by Watanabe and a tearjerker . If it was n't for Cruise and his one dimensional acting , this movie could have been superb .",f,1
"Many of the reviewers liken this movie to `` Dances With Wolves '' but though there are some similiarites , the main difference is in the main character played by Tom Cruise . I 'm not always an avid fan of him and that has nothing to do with his Scientology views but this ranks as one of his best performances as a damaged Civil War vet who regains a sense of self when he encounters the Japanese culture -- in particular , bushido . Ken Watanabe is also excellent in his first starring English role and I think he was nominated for an Oscar if I 'm not mistaken . Being Asian I was entranced by Zwick 's sensitive direction and also by the stunning photography . If you can get this in Hi-Def HD-DVD or Blu-ray , I would recommend it particularly since the HD DVD price is below $ 10 ! !",m,1
"Critics of The Last Samurai point out its obvious historically inaccuracies , the cheap ending , the tired plot already beaten to death before its predecessor Dances with Wolves stamped on the carcass , and the negative liberal view of the white man 's legacy . All of these are valid points , but they lack support in light of the countless historical revisions filmed over the decades . One need only go back before the dawn of political correctness to see evidence of the contrary view of history ; God-fearing white folk trying to scrape out a living on the frontier despite the devilish torment of the savage Injuns or white crusaders for Christ bringing salvation to the ignorant heathens beyond our shores . For the older among you who take exception to movies like The Last Samurai , Dances with Wolves , et al , I suggest you watch Birth of a Nation for some needed balance . Furthermore , this movie never claims to be based on facts , so criticizing it for failing to represent history is the weak tool of conservatives too blinded by their own belief that America can do no wrong . These narrow-minded fools are no better than their self-righteous America-bashing adversaries . Somewhere in the middle lies reality . The Last Samurai is an epic drama that focuses on the changes in a world , in a nation , and in a man . Troubled by his own violent past , Captain Algren Tom Cruise in his limited , grinning , wide-eyed fashion is the man who finds peace and forgiveness within himself through forced tenure among the Japanese in a Samurai village in 1876 . The need for Cruise 's character is debatable because the story of old ways coming to their end at the hands of dubious progress is worthy in and of itself , but this is a Hollywood movie and the movie never hides from its intended audience . The real treasure is in the sweeping scope of the cinematography , the insight to a way of life dramatically different from our own , powerful performances from the largely Japanese cast , an emotional score , and yes , the message , heavy-handed though it is . Hollywood and history make for strange bedfellows , be it Jesus Christ or the Roman Empire , Jesse James or Wyatt Earp , Hollywood never takes on a historical character or movement it ca n't bring sympathy to using self-indulgent poetic license . Were it not morally reprehensible , they 'd probably manage to make a compassionate film about the Nazis . . . . if they have n't already . There are n't a lot of great epic movies made because the balance between grandeur and excess or drama and action is perilous to maintain . The Last Samurai is worth the lengthy investment of time for the stirring emotional outpouring it wrenches from those willing to excuse the flaws and occasional cloying misstep .",m,1
I WANT TO THANK THE SELLER FOR SENDING A GOOD PRODUCT WITH NO DAMAGE EVEN THOUGH IT WAS USED . IT 'S NICE TO BE ABLE TO ORDER WITH CONFIDENCE . I WILL USE THIS SELLER AGAIN . THANK YOU AMAZON FOR BEING PICKY ABOUT THE SELLERS THAT YOU ALLOW TO SELL ON YOUR SITE .,f,1
"This movie is probably one of the best movies Tom Cruise has starred in as far as a storyline goes . While it may not be an action movie along the lines of the Mission Impossible series , it is a love story told against the backdrop of feudal Japan . The scenery is gorgeous and it actually has a plot to the story .",m,1
"Anyways , this product is amazing and the quality is superb , sorry I erased by mistake the rating but the reality is that from the transaction to the delivery was correct . ! ! !",m,1
"Perfect . Hans Zimmer is a true genius and he has composed here the best score of his career so far . The music transcend the movie and the landscapes are just to-die-for . I own both DVD and Bluray of this film to be able to play it whenever and wherever I want . True , it 's not so historical but never claimed to be . Sit back , relax and enjoy the ride offered by a perfect cast . Nothing to waste here , and that 's quite rare so I better mention it !",m,1
"`` The Last Samurai '' is an excellent film , respectful of its source material even while telling a fictional story . The `` foreigner joins a warrior culture , taking on their strange dress and winning their respect '' story is well-represented on film and in history , from Bonnie Prince Charlie to `` Lawrence of Arabia '' and `` Dances with Wolves , `` as well as the Japanese-themed `` Shogun , `` which is based on the life of Miura Anjin William Adams . Here , Tom Cruise is the stranger in a strange land , and the Samurai of Japan are the warrior culture . < p > Being no stranger to Samurai films of Japanese history , I was pleased by all aspects of `` The Last Samurai . `` Both the modernizing Meji government and the past-looking Samurai of the period are well represented , although the Samurai come out looking much better . The warrior code of Bushido is not explained , and the lifestyle is completely romanticized , yet this is a movie and not a history text . Emperor Meji is well-played , which surprised me . He is neither hero nor villain . And there are ninjas , which improves every film . < p > In the vein of the big Hollywood epics , `` The Last Samurai '' serves up healthy doses of sweeping score , beautiful vistas and Japan-landscape eye candy . The country has rarely looked so beautiful , although I bet some technicians spent plenty of time computer-erasing the omni-present power lines . The samurai armor , while not historically accurate , looks beautiful on film . There are more than a few scenes that leap beautifully from a Kurosawa flick . A great looking cast helps as well . < p > To this day , Japan has difficulty rationalizing tradition and modernization , as can be seen in books such as `` Dogs and Demons . `` `` The Last Samurai '' has some good lessons for modern Japan , and some good entertainment for us all .",m,1
I do n't like Tom Cruise but this movie is great . The story is great,m,1
"I 'm not a big Tom Cruise fan , but I ca n't think of anyone else who could have done as well in this movie . The additional segments about the making of the movie , Japanese culture , and the Samurai were also very good .",m,1
"sometimes makes a good movie . The Last Samurai is . Historical ? Hardly . Take a few grains : yes , Samurai existed in Japan as an ancient , militaristic culture , a law unto themselves , & Japan was opening itself up to the west at the time of the movie 1876 . Aside from that . . . Cruise is an emotionally damaged hero of the civil & Indian wars . He is contracted to whip the Japanese army into a fighting force . Who is the enemy ? The Samurai , who are much admired & feared through-out Japan . They refuse to surrender to modernity & give up their way of life . In battle he is captured by the Samurai . Their leader is played very well by Ken Watenabe . He is impressed by Cruise 's fighting skills & spares him . Can you guess the rest ? Of course . It 's right out of Dances with Wolves but probably less accurate . While a prisoner he adopts the Samurai lifestyle . Oh the pain , the inner conflict , the over-acting . I said it was a GOOD movie C+ . That 's it . The Samurai are doomed , destroyed by time more than anything else . Well done battle scenes . Lots of really good extras in this two disc set . Cruise is really charismatic & likeable in the extensive interviews he gave . He put a lot of time & effort into this movie . Lots of background & interviews with other principals . They even had The History Channel episode History or Hollywood ? about the movie & the `` history '' behind it . In some ways the extras are better than the movie .",m,0
"The year is 1876 , Captain Nathan Algren Tom Cruise has been hired by the Japanese in order to help the Imperial Japanese Army become more 'modern ' and less 'traditional ' and ultimately prepare them to fight the legendary Samurai . Events occur that cause Tom Cruise to be a captive of the deadly but extremely polite Katsumoto Ken Watanabe who is the leader of the Japanese Samurai . This is where the movie really starts to shine and and a beautiful forgotten world that we know little about comes alive thanks to the great director Edward Zwick and the ledgendary Hans Zimmer brings an unforgettable soundtrack . Tom Cruise has been in the movie industry for a long time and to date in my opinion this is by far his best performance . He discovered after his capture that the samurai are peaceful and as bad as they are made out to be , Cruise 's character becomes emotionally bound to them and he integrates himself into their society after working hard to earn their trust . Another special part of the film is that a relationship develops between Algren and a quiet widow by the name of Taka , however this is n't a main part of the film it shows that the film is n't all about power and a disappearing nation but an emotional and beautiful aspect of the film . The Last Samurai is a deep emotional and violent film which has become a triumphant in the movie industry . Thanks for it 's gripping storytelling , and excellent character design . By far Tom 's Cruise 's finest hour .",m,1
"Though I 'm not a huge fan of Cruise 's , his acting 's been getting better with age . The Last Samurai is a solid film that shows us cultural clashes between American ideals and Japanese philosophies in a truly enjoyable way . Definitely worth watching !",m,1
This is a movie that is based in ancient japan and shows you the real way of the samurai . It was a time when old japan was being destroyed and the new japan was being born . It gives you a better understanding about that time period in japan . It really was a big part of history for japan . It just a great film .,m,1
"This was a very important part of history that everyone should want to know , also important to see how the western civilization affected nations across the globe .",m,1
The video audio transfer has excellent quality like what I experienced from other WB blu-ray discs in addition to being an enjoyable movie .,m,1
"Wow . This movie deserves so many awards I ca n't even think of enough . This movie was the first movie to make me cry watching it . This movie had to be the most inspirational movie I have ever seen . If you have n't seen it yet , you have to see it . Gladiator almost got me into tears at the end , but this movie finally did it . If you liked Gladiator , you will love this movie , especially if you are interested in Oriental culture .",m,1
"I was kinda disappointed at `` The Last Samurai '' . I was attracted to the idea of an American soldier , as played by Tom Cruise , and a group of samurai . However , what I discovered was a carbon copy of other works by director Edward Zwick , plus a little `` Dances With Wolves '' on the side . Let 's see : Tom Cruise plays an outcast soldier who finds himself looking for redemption in the company of some samurai , who kidnap him while training some Japanese soldiers to fight against those samurai . This is like Matthew Broderick , who plays a soldier and finds redemption by training and commanding a group of African-Americans in `` Glory '' -Zwick 's best movie . Also , it 's similar to `` Legends Of The Fall '' , where Brad Pitt plays a desertor from the Army during WWI and finds redemption with a group of indians . So , in those Edward Zwick movies , we find outcast soldiers in Broderick , Pitt , and Cruise . Ah , and let 's not forget Kevin Costner , who also plays an outcast soldier who finds comfort with the Sioux in `` Dances With Wolves '' ; only Zwick did n't direct that movie , Costner did . However , not all in `` The Last Samurai '' is negative . I have to admit that I fell in love with LOTR 's Ngila Dickson 's costumes ; the cinematography by , I think , by Caleb Deschanel is truly enchanting ; Ken Watanabe 's outstanding performance as samurai leader Katsumoto is electrifying and charming at the same time ; and , more importantly , Hans Zimmer 's eclectic and marvelous music score , which I consider a great guilty pleasure of mine . In the end , I do n't think `` The Last Samurai '' is a classic . I just wished Edward Zwick had taken a different approach on a film that promised too much .",m,0
"When it first came out , i had no interest as i felt after learning of the story , that while tom cruise is a good action film actor , he didnt possess the depth of skill to pull off a film of this nature . After catching pieces of it on cable , i decided to make an effort and watch it from beginning to end , and did so a second time . I then bought it and watched it again . I became immersed in it more deeply each time , realizing that there is a great deal of subtlety and depth not obtainable from an initial viewing . From the strength of the superb supporting characters , to the gradual changing of cruise 's character , and the details of the time re-created so credibly by the filmmakers , this was an excellent film of substance , not traditionally done by hollywood . While i have seen Dances with wolves , as others have complained about the lack of originality of the storyline , i feel that not to be completely accurate . I also feel cruise 's portrayal was more convincing than Costner 's , and that this film is of equal power and effectiveness . There are , like all films , weaknesses , such as the lack of exploration of the samurai 's rejection of modernity , a deleted scene on disc 2 touches upon this , and the dialogue can be a bit lacking , such as the exchange between katsumoto and the emperor as to how the situation should be handled , these are minor in the grand epic that is the last samurai . Watch it with an open mind , and scrutinize the background secondary characters , all of whom - especially ujio - were excellent . And imho , it was a better picture than Return of the king , but than again , hollywood picked Titanic over LA Confidential for best picture , so who said hollywood is a place for the intelligent ?",m,1
"This movie has it all . Drama , action , amazing battle scenes - the best I 've ever seen . It 's definitely a must see .",m,1
Lots of action . . . . lots of action . . . . and still lots of action ! ! Good movie with a great storyline ! ! ! Tom Cruise did a wonderful job in this movie . . . . just be warned . . . there are many scenes of blood and guts . . . :,m,1
"I enjoyed the film , and will watch it again . It certainly does have its limitations though . . . Insufficient character development , under-developed plot , and a fair amount of things that in perspective to the history and culture being treated are just plain silly . This film could have been so much more , but alas it seems the film makers just did n't have it in them to go beyond the ordinary and produce something truly special . The soundtrack was the usual sorry mediocrity put out by Zimmer . . to cut him some slack , it seems he works too much - how many films does he score in a year ? Ultimate conclusion : Somewhat enjoyable , but nothing more . And frankly with a few offensive elements which ironically were put in to make it more politically correct . . . P . S . Seems to me that certain someones may have been watching some Rurouni Kenshin before making this film . . . hmmm . . . .",m,0
"I always was interested in the idea and ideals of the Samurai , but no one movie can envelope as much as this one . Others , like Ghost Dog : The Way of the Samurai , tend to only cover the ideals but twist the images we all have with the word & quot ; Samurai & quot ; by urbanizing it or whatever . This movie is great all around , of course there are things that someone will complain about , but I am completely satisfied with this film . Every actor actress Cruise , Watanabe , etc . pull off each roll so believably , that you tend to either want or plain out give all your attention to this path that the Samurai take . The fighting is great because it shows the actually processes that original Samurai used to both follow , show , and perform in their everyday lives . Some of the images are straight out of a dream or a book about the Samurai . The areas are just gorgeous . The foreign actors , also bring a whole new respect to all others through this film . Overall this film is very emotional for some , but most of all , a tribute to the image and values of the Samurai . Hope you like it just as much as I did .",m,1
